SALE_ID,PRODUCT_ID,CUSTOMER_ID,SALE_DATE,ONLINE_ORDER,ORDER_STATUS,BRAND,PRODUCT_LINE,PRODUCT_CLASS,PRODUCT_SIZE,LIST_PRICE,STANDARD_COST,PRODUCT_FIRST_SOLD_DATE,discount,industry_id
3817,67,154,20/01/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84 ,38647,114.6666667,115
6745,22,154,26/11/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,34165,114.8,115
4100,92,154,11/9/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",37626,114.9333333,115
13136,29,154,20/10/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,42696,115.0666667,115
19540,34,155,4/1/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72 ,37698,115.2,115
19068,40,155,3/8/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,38750,115.3333333,115
11819,20,155,22/12/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",40303,115.4666667,115
10406,72,156,27/10/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30 ,37499,115.6,116
6277,2,156,18/06/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,38258,115.7333333,116
5758,3,156,14/12/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,37659,115.8666667,116
3974,85,156,1/3/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36 ,42218,116,116
4974,79,156,25/01/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,38339,116.1333333,116
3135,69,157,16/04/2017,,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,33879,116.2666667,116
14005,27,157,22/06/2017,TRUE,Cancelled,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,36334,116.4,116
5141,50,157,17/08/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92 ,37668,116.5333333,117
15434,80,157,7/7/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84 ,35455,116.6666667,117
1295,93,158,8/6/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09 ,36833,116.8,117
7641,55,158,20/07/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76 ,37823,116.9333333,117
6008,99,158,19/02/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89 ,34556,117.0666667,117
13703,74,158,26/10/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91 ,36668,117.2,117
4381,18,158,2/6/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,41345,117.3333333,117
2241,12,158,11/2/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,38216,117.4666667,117
12869,40,159,30/04/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90 ,38750,117.6,118
4086,90,159,25/10/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41 ,38482,117.7333333,118
12425,25,159,5/3/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,42404,117.8666667,118
4287,10,159,15/10/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,$363.25 ,41701,118,118
11665,4,159,14/03/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,38573,118.1333333,118
2293,22,159,6/1/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26 ,34165,118.2666667,118
5800,37,160,18/06/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82 ,36361,118.4,118
1031,12,160,28/09/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,38216,118.5333333,119
10568,82,161,24/07/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,42226,118.6666667,119
3555,79,162,23/09/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01 ,37873,118.8,119
12780,1,162,8/6/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,42688,118.9333333,119
11286,98,162,28/03/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03 ,38002,119.0666667,119
13650,52,163,7/9/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,$820.78 ,33455,119.2,119
1460,7,163,6/7/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",35052,119.3333333,119
15740,76,164,15/06/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85 ,37873,119.4666667,119
16606,69,164,1/4/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,36668,119.6,120
10051,82,164,13/04/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18 ,35667,119.7333333,120
9999,7,165,14/04/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,40649,119.8666667,120
16211,45,165,13/11/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,35470,120,120
11025,4,165,27/09/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,40649,120.1333333,120
1687,17,165,19/10/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80 ,35378,120.2666667,120
5102,3,165,19/09/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,38573,120.4,120
1174,92,165,24/09/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36 ",38002,120.5333333,121
44,46,165,22/12/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,37668,120.6666667,121
17415,84,165,23/03/2017,,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,38339,120.8,121
10453,12,165,17/12/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,37838,120.9333333,121
14438,8,166,28/10/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13 ",40649,121.0666667,121
18897,94,166,9/2/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66 ,41434,121.2,121
16853,28,166,10/10/2017,,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36 ",33455,121.3333333,121
1123,25,166,1/2/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65 ,42404,121.4666667,121
6912,100,166,9/10/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35 ,33364,121.6,122
15885,73,166,7/9/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,37499,121.7333333,122
1928,2,166,31/05/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62 ,41245,121.8666667,122
4814,66,166,11/7/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33 ,40487,122,122
458,7,167,25/03/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,"$1,167.18 ",40336,122.1333333,122
7712,0,167,6/2/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07 ,35667,122.2666667,122
19826,0,167,21/04/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,36334,122.4,122
12082,14,167,26/01/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75 ",41922,122.5333333,123
4436,45,167,16/12/2017,TRUE,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43 ,38693,122.6666667,123
5982,98,167,3/11/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58 ,42295,122.8,123
15979,36,167,20/09/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51 ,37220,122.9333333,123
2669,66,167,15/01/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,34586,123.0666667,123
6154,77,167,24/06/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76 ,34071,123.2,123
5590,29,168,29/07/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54 ,34556,123.3333333,123
11237,69,168,1/6/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68 ,35052,123.4666667,123
17768,0,168,13/03/2017,FALSE,Approved,,,,,1571.83,,,123.6,124
10924,54,168,26/03/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44 ,38482,123.7333333,124
6877,12,168,24/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60 ,42172,123.8666667,124
15760,3,168,18/03/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92 ,40487,124,124
4835,32,168,26/05/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,$211.37 ,39427,124.1333333,124
14687,64,168,5/2/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55 ,36668,124.2666667,124
1699,27,168,16/08/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,41009,124.4,124
3253,53,169,21/01/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96 ,34586,124.5333333,125
7702,0,169,30/10/2017,TRUE,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72 ,42696,124.6666667,125
13361,0,169,25/10/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14 ,38482,124.8,125
14784,6,170,30/01/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90 ,33552,124.9333333,125
14545,0,170,21/09/2017,,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43 ,37874,125.0666667,125
4572,5,170,10/5/2017,TRUE,Cancelled,Giant Bicycles,Standard,high,medium,1129.13,$677.48 ,38573,125.2,125
557,54,170,16/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69 ,42145,125.3333333,125
7288,45,171,27/10/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,$84.99 ,42172,125.4666667,125
11866,13,171,19/06/2017,TRUE,Approved,Solex,Standard,medium,medium,1163.89,$589.27 ,42295,125.6,126
5439,83,171,8/1/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,$675.03 ,40303,125.7333333,126
12476,41,171,24/03/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74 ,34165,125.8666667,126
15523,73,171,15/09/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18 ,38991,126,126
7833,20,171,19/02/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",41701,126.1333333,126
17292,0,171,30/05/2017,TRUE,Approved,,,,,517.53,,,126.2666667,126
3334,36,171,12/12/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,$507.58 ,40784,126.4,126
7327,18,171,13/09/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45 ,38339,126.5333333,127
5347,60,172,17/06/2017,FALSE,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85 ",40779,126.6666667,127
12347,0,172,8/8/2017,TRUE,Approved,,,,,899.92,,,126.8,127
13811,70,172,8/2/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43 ,42710,126.9333333,127
2380,20,172,5/12/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47 ",42404,127.0666667,127
5269,38,172,9/7/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,$826.51 ,39526,127.2,127
9075,1,172,19/12/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82 ,41245,127.3333333,127
5902,15,172,22/02/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90 ,41345,127.4666667,127
